-20.000
-18.000
-19.000
-20.000
-21.000
-20.000
-21.000
-21.000
-19.000
-20.000
-21.000
-20.000
-19.000
-19.000
-20.000
-19.000
-20.000
-21.000
-21.000
-21.000
-21.000
-21.000
-20.000
-21.000
-20.000
-21.000
-20.000
-21.000
-21.000
-20.000
-20.000
-21.000
-20.000
-21.000
-21.000
-20.000
-21.000
-20.000
-20.000
-20.000
-19.000
-19.000
-19.000
-20.000
-17.000
-19.000
-20.000
-18.000
-20.000
-21.000
-19.000
-17.000
-19.000
-20.000
-18.000
-19.000
-19.000
-20.000
-19.000
-17.000
-21.000
-18.000
-19.000
-20.000
-16.000
-19.000
-18.000
-19.000
-17.000
-18.000
-20.000
-18.000
-15.000
-19.000
-16.000
-19.000
-14.000
-16.000
-17.000
-9.000
-14.000
-17.000
-12.000
-17.000
-15.000
-14.000
-15.000
-15.000
-16.000
-8.000
-18.000
-17.000
-14.000
-6.000
-14.000
-10.000
-15.000
-12.000
-11.000
-9.000
-10.000
-11.000
-5.000
-5.000
-7.000
-7.000
-16.000
2.000
-9.000
-5.000
-9.000
1.000
-13.000
-7.000
-7.000
-10.000
-11.000
-9.000
-11.000
-3.000
-4.000
-3.000
-4.000
8.000
2.000
17.000
-6.000
11.000
15.000
17.000
18.000
17.000
18.000
17.000
17.000
11.000
21.000
17.000
20.000
12.000
21.000
18.000
20.000
19.000
13.000
20.000
15.000
13.000
16.000
21.000
18.000
21.000
15.000
15.000
13.000
17.000
16.000
20.000
19.000
20.000
17.000
19.000
20.000
19.000
20.000
16.000
21.000
17.000
18.000
0.000
